
"ID_REF"	"GSM878095"	"GSM878096"	"GSM878097"	"GSM878098"	"GSM878099"	"GSM878104"	"GSM878105"	"GSM878106"	"GSM878107"	"GSM878108"
"202095_s_at"	2401.2	2270.5	1976.4	1625.9	2248.9	779.2	539.2	1412.1	1472.9	1053.8
"202096_s_at"	18142.4	19466.5	19574.9	18821.5	20383.3	18501.5	22554	19582.4	19960	21580.9
"202097_at"	4150	4334.7	4090.3	4114.6	4673.1	3402	2292.6	3358.4	3861.7	3338.1
"202098_s_at"	2299.9	2450.1	1963.4	2332.5	2204.8	1990.6	2926.9	1928.7	1510.7	2352.6
"202099_s_at"	377.3	470.2	131.1	40.3	201.2	490.8	253.6	540.6	288.8	591
"202100_at"	5593.2	5013.9	7392.5	5310.2	4475.2	3533	3833	4652.5	3932.1	4782.9
"202101_s_at"	2055.6	2118	2548.5	1710.5	1795.1	1099.4	2092.8	2122.5	1909.9	1634
"202102_s_at"	2759.8	5749.5	1678.6	2453.2	2158	6048.9	4609.8	4472.4	4120.4	5477.5
"202103_at"	700.2	1361	413	592.9	670.1	891.4	1099.5	780.9	861.6	913.9
"202104_s_at"	1083.6	1682.1	1180.3	1611.4	2061.7	1415.5	1266.6	3286.6	1537.4	2511.3
"202105_at"	4041.2	3198.7	3937.3	3719.3	3380.7	4405.8	5593.5	2917.1	7641	4231.4
"202106_at"	3928.1	3186	3859.5	4347.3	3596.8	5372.5	3574.6	4344.3	3219.7	4391.5
"202107_s_at"	2033.7	1912.9	658.5	1012.6	1909.4	637.4	705.8	1104.6	495.6	722.5
"202108_at"	2320.6	3322.3	3018.6	3322.3	3900.7	2467.1	1633.5	3373.5	1914.8	3413.3
"202109_at"	3579.5	2710.6	2822.4	2432.2	2766.2	4442	5665.9	4797.9	4923.5	4046.3
"202110_at"	13468.5	12814.1	21043.6	20413.4	23487.2	15207.9	16874.5	16416.5	17359.9	16189.6
"202111_at"	1526	1701.7	738.5	657.6	855.3	1417.3	673.8	1316.9	655.3	1418.1
"202112_at"	58.2	23.2	50.4	19.3	11	133.3	86.8	65.5	64.5	64.1
"202113_s_at"	4912.9	5201.1	5857.5	6033.6	6748.9	3967.1	3074.6	5462.3	5962.6	5404.2
"202114_at"	1783.8	1596	1883	2820.7	3248.3	1479.3	1796.4	1928.6	1994	2036.3
"202115_s_at"	1087.6	1327.8	911.4	975.3	1308.6	1115.3	1463.8	775.2	1380.4	1420.2
"202116_at"	1680	3024.7	2610.4	2537.3	2526.8	2290.1	2296.2	2274.8	1994.2	2703.1
"202117_at"	9267.5	13503.4	9581.2	7791.3	17331.1	8495.6	8735.9	10398.4	5532.4	12907.9
"202118_s_at"	5820.8	6223.5	6278.7	6810.4	3905.4	3063.6	2500.6	5023.7	4188.9	4581
"202119_s_at"	7277.3	7951.8	8298.6	8663.5	6633.8	5618.5	6651.6	7386.4	6123.6	6562.6
"202120_x_at"	7471.7	5398.1	6694.9	6135.5	7893.7	9433.7	11728	9421.5	10250.8	8208.2
"202121_s_at"	7572.5	6247.9	8976.9	7768.9	8080	8185.8	6348.3	7222	5780.3	8169.9
"202122_s_at"	9410.7	9697.5	8767.6	6133.7	11558	9550.7	10333.6	9927.2	9962.2	9294.6
"202123_s_at"	7801.9	10323.8	4950.9	7990.2	8492.4	9945.1	7788.6	9952.3	7622.2	10536
"202124_s_at"	5081.7	3846.5	4659.1	5365.8	2468.7	3111.7	1708	4103.8	3100.3	5423.7
"202125_s_at"	4032.1	3446.9	4798.8	5575.7	4442.7	4045.1	3366	4200.5	2531.8	4429.9
"202126_at"	1939.6	2253.6	2411.8	1961.5	2718.6	1350.8	1100.3	1882.1	1075.1	1205.3
"202127_at"	866.7	868.2	1165.6	1331.8	1296.9	1187	1300.6	937.8	1239.7	875
"202128_at"	1774.8	2450	2006.4	1879.3	2861.1	1420.5	871	1822.7	1204.4	2072.2
"202129_s_at"	2658	3457	3158.5	1752.1	2384.4	2746	2449.9	3004.2	3005.2	2954.6
"202130_at"	12721.8	10618.8	12792.7	8521.5	9906.9	13682.7	13235.5	8235.2	7032.3	8601.2
"202131_s_at"	5964.9	3744.8	6255.4	3914.7	3775.8	4102.5	2334.7	1937.8	2669.2	5118.5
"202132_at"	2983.6	2763.3	4122.6	4152.9	2016.3	2280.1	1289	2997.4	2819	3062.7
"202133_at"	16078.7	10837.3	19720.7	18251.4	9734.3	15911.7	10145.6	15299.1	12833.8	14624.9
"202134_s_at"	1004	1534.8	871.2	1086.2	1241	991.2	847.7	1646.8	1484.4	1469.1
"202135_s_at"	2403.6	4562.6	1941.7	1857.3	2558.4	5072.9	6167.5	3605.3	5180.4	4190.8
"202136_at"	9014.9	10515	9843.7	11049.7	9990.2	6914.8	4471	5185.2	6427.7	6264
"202137_s_at"	1521.6	2252.6	1820.7	1658.6	1921.2	840.1	871.2	1529.2	1765.2	1773.1
"202138_x_at"	4022.3	5413.1	4613.9	3640.2	5956.1	4006.9	3330.3	3544.1	3832	4910.4
"202139_at"	4157.8	5048.4	3380.5	4274.7	3504.9	7191.6	7960.5	5195.4	6251.7	5774.2
"202140_s_at"	1053.9	1618	1378.8	1424.4	1050	2388.8	4153.5	1796.8	2656.1	1844.5
"202141_s_at"	10194.1	7810.9	13809.3	13304.8	12121.1	9342.4	9021.1	10961.7	8403.8	9765
"202142_at"	6165.9	5362.5	8118.4	7534.7	5421.8	4791.7	4378.1	7817.5	6878.9	8063.6
"202143_s_at"	5179.6	4191.6	6144.2	5187	7207.8	3099.9	5799.7	5443.8	6520.1	5680.2
"202144_s_at"	5215	5875	5028.2	4808	5544.2	5271.5	4497.1	3678.1	5077.5	4784.1
"202145_at"	7329.5	4158.2	12595.2	8513.4	4914.2	12604.3	9832.9	20094.6	6416.5	6312.4
"202146_at"	5017.3	5253.1	5420.5	6451.2	4514.4	7355	4982.8	4892.1	6142.5	7556.1
"202147_s_at"	2421.8	2426	2179.1	2081.3	3311.5	2710.2	2238.6	3101.3	2331.3	3411.2
"202148_s_at"	3733.8	4342.2	2181.8	2635.6	3444.2	4189	2756.3	2399.1	5969.2	4586
"202149_at"	4761.6	7274	6105.8	3855.6	4493.7	5470.1	3124.5	4164.9	2766.5	6869.6
"202150_s_at"	1102.3	1830.7	909	691.1	1000.2	1414.9	1561.6	1849	949.3	2776.4
"202151_s_at"	1555.8	1957.3	1449.1	1907.6	1618.4	1227	1207.7	1325.8	1578.3	1333.1
"202152_x_at"	2008.4	2786.5	1810	1815.2	1829.6	3018.7	2472.6	1857	3498.8	2378.8
"202153_s_at"	2028.3	2383.5	1052	1348.6	1570.6	2091.1	946.6	2339.2	1512.3	1556
"202154_x_at"	7164.7	10435.8	7623.5	3893.2	8510.8	5784.9	5702.3	8324.3	7335.2	6825
"202155_s_at"	1502	1162.5	903.5	987.9	987.9	1497.9	1444.7	1357.1	1094.1	1218.5
"202156_s_at"	483.5	287.9	190.2	564.6	9.3	176	62.8	107.1	51.1	4.9
"202157_s_at"	7622.7	3171.7	2283.8	5633.8	772.4	755.9	1256.9	758.5	341	561.8
"202158_s_at"	1593.2	831.2	642.4	1219.8	243.7	202.4	530.5	139.4	184.3	232
"202159_at"	1327.9	1160.3	705.2	1220.8	1392.3	1392.4	1100.3	1025.9	1068	1062.4
"202160_at"	3803.7	4310.4	3727.1	3970.5	2632.4	3507.4	1123.9	2894.2	2587.9	2928.4
"202161_at"	1775.2	2153.3	1177.9	1323.8	1180.5	2332.8	1513.9	2385.8	1825.8	1933.3
"202162_s_at"	2382	2933.5	2383.5	2229.6	2120.5	2987.5	4151.9	2944.3	3570.3	3641.3
"202163_s_at"	2763.1	2350.6	2323.4	3324.6	2029.8	3843.3	4354	1922.9	3174.5	2962
"202164_s_at"	4227.1	5439	4265	4533.1	3864.2	6880.9	7222.4	4384.7	6655.6	5490.5
"202165_at"	2654.9	2811	2746.3	2492.3	3589.2	2703.9	1669.1	1938.7	2118.5	2783.2
"202166_s_at"	2985.6	4771.4	3601.9	3191.6	5406.3	4173.9	2512.7	4145.7	4189.4	4769.6
"202167_s_at"	1949.6	2832.3	1844.6	2122	2011.6	3290.3	2686.6	2778.9	3167	3196.8
"202168_at"	5660.9	6193.8	6353.3	4614.4	8694.6	4833.9	4634.9	6577.4	5455.5	5768.6
"202169_s_at"	6315.7	6431.7	6111.1	6976.2	7451	5986.4	2951	4949.3	5001	4785.6
"202170_s_at"	2546.5	2176.2	2033.1	2825.8	2461.2	2289.8	877	2043.5	1913.3	1665.7
"202171_at"	3660.7	3582	4125.5	3942.5	3157.4	3220.9	3133.9	3634.4	3799	3553.7
"202172_at"	3612.5	3353.7	3745.8	4002.7	3497.9	2779	2424.8	2809.2	2760.3	2946.9
"202173_s_at"	4286.2	4748.6	3171.6	3648.6	2537.6	3933.3	3051	3747.1	4480.7	4469.4
"202174_s_at"	4840.5	5096.7	4231.7	2242.7	3931.7	4413.5	3302.2	3301.6	4493.4	4075.2
"202175_at"	3772.6	2804.3	3000.5	3042.8	3171.3	3829.2	3503.2	3259.6	2265.1	3162.2
"202176_at"	1187	1484.6	1215.7	1768.9	1349.3	1260.3	1181.7	1169.1	1043.6	1087.6
"202177_at"	25467.7	21392.1	23077.6	16950.4	25730.5	31211.2	33474.6	34536.7	10865.4	28909
"202178_at"	37.1	50.8	52.5	167.2	18.9	18.9	378	10	152	155.4
"202179_at"	1360.8	1336.1	1450	1878.7	1248.3	1192	1424.2	1155.1	1550.9	1439.7
"202180_s_at"	6558.7	5321.8	6528.5	5692	5552.7	6634.6	5029.6	8611.2	3983.1	6866.2
"202181_at"	2846.3	3896.8	2431.6	3589.2	2806.5	4551.7	2429	4299.1	2122.6	4065.1
"202182_at"	885.1	878.9	448.2	926.1	663.4	941	1383.3	589	950.7	610.4
"202183_s_at"	656.7	886.8	757.4	575.2	737.9	371.4	123	648.1	413.7	530
"202184_s_at"	2033.6	2668.2	2146.1	2477.6	2965.5	1976.1	1268	2079.6	2050.3	1968.7
"202185_at"	6844.5	10215.1	5370.1	6465.1	7907.5	16262.3	17080.7	13721.2	18299.9	15082
"202186_x_at"	26.1	14.1	120.8	53.9	70.5	8.9	75.6	43.1	13.1	18.6
"202187_s_at"	1210.9	1722.1	1649.8	2144.5	1511.7	2888.6	3453.9	1946	2664.6	2256.2
"202188_at"	1142.4	1634	1487.6	1372.1	1823	1086.1	608.1	1631.7	1511.2	1342.5
"202189_x_at"	7746.2	10974.9	8487.9	8564.9	9520.9	6679.5	4531.9	7036.6	5410.3	7832.9
"202190_at"	913.5	1076.3	957.6	998.8	1062.8	1161.8	1241.7	1370.5	1150.5	1041.2
"202191_s_at"	356.9	276.5	135.1	279.5	151.3	614	194.4	168.9	457.3	191.8
"202192_s_at"	284.6	474	20.8	377.1	43.9	786.8	1619.4	44.4	636.4	249.5
"202193_at"	836.7	952.9	499	555.1	1671.2	964.3	985.2	592.1	663.1	923.2
"202194_at"	8141.7	6148	10168	8132	9837.4	9715.1	8398.8	9492.7	8978.1	8228.8
"202195_s_at"	2236	2037.6	3132.1	2298.1	3137.4	2536.4	1448.4	2518.5	2271.2	2091.6
"202196_s_at"	4530.7	2124.7	3254.9	3192.3	2014.6	5237.5	7476.1	4727.2	3347	2978
"202197_at"	1412.2	1730.4	1183.9	1367.2	975.9	1371.6	1558.7	1117.9	1187.9	1200.3
"202198_s_at"	191.4	384.8	228.3	147.2	196.4	286.5	476.4	465	265	374.2
"202199_s_at"	655.1	1434.4	884.4	806.8	1349.2	947.5	808.6	1117.6	1249.6	1048.5
"202200_s_at"	3279.3	3913.8	3705.3	4274.3	4440.9	2289	2314	2503.6	2204.3	2839
"202201_at"	3412.1	3061	4103.4	3157.6	2422.4	4593.3	6613.1	3729.7	4716.5	5127.4
"202202_s_at"	12832.7	8484.2	12755.4	15565.2	16162.1	9494.9	9114	9343.8	8247.4	9229.3
"202203_s_at"	709.6	213.8	2568.4	3437.5	1603.1	509.8	2070.3	4105.1	1052.7	2391.6
"202204_s_at"	898.1	1127.3	1039.7	1055.7	1190.3	972.3	1220.2	1590.1	889.3	1462.3
"202205_at"	1956.6	2269.9	1156.3	1093.2	1920.7	2324.2	1624.7	2870.5	1820.2	2366.1
"202206_at"	6083.5	5653.2	4867.1	5978.8	5363.7	5966.7	9019	8681.7	12555.4	10781.4
"202207_at"	11464.2	5265.1	10877.8	11825.7	10609.1	14017.2	22219.6	13428.4	21913.8	17003.6
"202208_s_at"	2477	1395	1516.6	1873.7	2305.3	3778.3	5870.2	3767.9	5832.5	4563.5
"202209_at"	6517.7	4969	8389.8	6419.6	8419.4	6077.1	5602.9	5358.4	5368.1	5882.8
"202210_x_at"	185.5	403.6	135.7	55.6	413.8	713.9	622.7	479.9	802.1	358.9
"202211_at"	7865.3	7857.7	10273.4	9739.5	8737.3	8160	5927.2	7931.8	11831	9903.8
"202212_at"	2060.5	2479.7	1493.4	1278.9	1707.5	2641.8	2978.5	1906.8	1930.4	2014.3
"202213_s_at"	8546.4	5071.5	7069.5	11371.6	7862.2	4899.7	3679.7	8343.3	6167.4	6167.4
"202214_s_at"	6886.4	4405	6027.8	10744.5	8201	4569	3377.2	6074.3	4210.6	4545.5
"202215_s_at"	805	1297.8	723	865.4	866.3	1019	779.9	1137	696.6	1105.3
"202216_x_at"	708.5	1068.3	682.8	764.5	930.3	818.8	499.1	993.6	737.7	874.5
"202217_at"	5095	5139.4	3807.2	5497.4	4545.4	5837.7	4442.5	4897.7	5079.8	3810.6
"202218_s_at"	606.3	866.7	75.4	601.6	471.6	327.2	457.2	493.3	856.4	570.3
"202219_at"	2240.2	2403	813	1337.5	1556.6	3557.2	2638.8	1998.2	2249.7	2165.7
"202220_at"	2234.3	2849.5	4730	4922.4	4592.2	4340.6	4393.2	3030.2	5146.8	3957
"202221_s_at"	1543.3	1520.1	1456	1567.7	701.1	1266.1	957.2	1294.5	1684.4	1416.4
"202222_s_at"	212.3	314.2	238.4	235	158.8	226.8	619.7	307.5	421.4	362.7
"202223_at"	4617.7	8576.2	7256.2	6764.3	8398.8	3801.2	5225.4	6781.7	6565.3	5946.2
"202224_at"	5313.4	3574.2	4271.2	3770.2	4277.6	4371.7	4815.2	4202.2	3934.5	4612.3
"202225_at"	6833.2	4614.6	6315.5	6521.9	6373.9	5731.1	4652	5918.3	5936.4	6710.2
"202226_s_at"	4770.5	4979	4865.3	4058.3	5065.4	5936.1	5813.2	7889.1	9971.8	7058.9
"202227_s_at"	2819.1	3067.4	2822.9	3152.5	3144.9	2204.6	1987	2694.4	2430.7	2420.6
"202228_s_at"	30232.7	30650.8	30285.9	25851.2	33452.4	23678.6	20323	34180.8	21622.5	26744
"202229_s_at"	114.9	206.1	12.2	23.2	47.9	48.7	97.1	39.6	212.5	51.7
"202230_s_at"	2948.9	3879.5	1975.2	2089.2	2621.6	2599.9	2058.6	1746.9	2537.7	2600.3
"202231_at"	17548.3	13824.1	17380.5	15120.2	15797.9	16740.3	15102.5	14743.5	23065.8	20606.6
"202232_s_at"	12638.4	11400.8	14315.8	13896.5	12301.5	10213.7	8476.3	11187.2	19166.3	13654.8
"202233_s_at"	20266.5	19339.8	21740.9	20335	24892.5	18237.5	21268.3	20490.4	29563	19715.5
"202234_s_at"	1684.5	1863.2	1065.3	1284.9	1019.9	1562	1766.9	558.9	1108.3	897.1
"202235_at"	575	630.1	335.5	700	502.9	649.9	711.3	447.2	718.3	629.7
"202236_s_at"	5754.5	8023.6	3866.8	4390.4	5737.2	6285.6	5340.6	4203.8	5185.9	4891.5
"202237_at"	53981.3	34858.1	56288.9	51966.1	48377.4	68888.7	70213	51912.8	47805.3	56336.5
"202238_s_at"	39642.8	28749.6	44308.9	41735.9	38033.5	46970.1	45881.5	36441.8	35069.7	40890.1
"202239_at"	2082.2	4085.8	4086.7	3698.5	4525.4	2066.8	2341.6	4028.1	4518.7	3160.8
"202240_at"	604.9	1296	548.8	463.9	748.3	271.3	324.3	740.8	559.4	543.4
"202241_at"	1445.6	1723.2	2198.4	2155.6	1595.1	2954.5	3207.1	1779.1	2028.8	2589.2
"202242_at"	190.4	245.3	150.1	101.5	237.5	72.6	498.2	268.4	366.9	317.1
"202243_s_at"	10732.9	13568.7	17125.8	14912	17446.5	16469.5	14131.6	14955.6	16700.4	15529.7
"202244_at"	18684.9	19023.4	23270.7	20071.1	21787.8	22981.3	19827.9	21604.6	22416.5	23710.6
"202245_at"	2189.4	3229.8	2144.2	2064.7	2658	2519.9	2671.4	3095.1	2034.4	2508.5
"202246_s_at"	6580.8	7488.8	6193.2	5986.4	9001.6	6841.8	6915.2	7414.3	11578.3	8825.2
"202247_s_at"	431.4	757	250.2	222.9	393.4	1234.5	1536.1	1552.9	2128.8	1499.4
"202248_at"	329.5	319.7	238.5	154	158	105	315.1	458.6	461	69.7
"202249_s_at"	1000.1	1578	1060.3	886.6	1096.1	1654.1	915.9	2379	1903.7	1338.3
"202250_s_at"	1131.2	957.4	991	1154.4	1051.1	1524.2	1122.3	1523.2	1173.6	1327.7
"202251_at"	1022.5	1210.6	957.5	1198.6	1353.5	1016.6	809.2	841.9	1009.7	926.7
"202252_at"	14497.2	10733.9	15101.1	16611.1	14431.9	14641.1	15183.2	11531.7	20894.2	12544.5
"202253_s_at"	1157.7	1504.7	958.9	1000.5	689	1630	1735.1	2053.9	1229.3	1427.3
"202254_at"	2343.1	2184.3	2267	2097.7	2959.1	4336.2	2754.4	3187	2010	3702.9
"202255_s_at"	4489.7	4322.7	3127.1	2616.2	3906.6	7062.7	4859.9	4459.6	4029.3	5501.6
"202256_at"	781.3	683.2	858	772.8	1100.5	733.5	1152.5	781.9	784.5	713.5
"202257_s_at"	1744	2222.5	1989.9	1220.7	1936.8	1590.2	441.5	1294.8	1365	1101.1
"202258_s_at"	5700.5	5037.3	7241.6	8225.9	6432.7	6210.1	5982.5	4628	4122	6362.6
"202259_s_at"	1238.3	1108.3	1652.7	1983.6	1057.6	1199.6	1329.5	1064.3	581.2	895.8
"202260_s_at"	3507.5	2722.6	3316.7	3264.5	3985.2	5637	4334.8	3661.2	5117.3	4167.2
"202261_at"	1619	2511.4	1684	1948.7	2334.4	1433.8	2198.6	1370.5	1603.8	1498.6
"202262_x_at"	1718.1	1804.5	3042.3	1841.2	1575.2	2109.7	1549.9	2628	2088.2	2711.1
"202263_at"	3020.3	2448.1	3451.6	2790.5	3765.4	3921	3111	4957.1	2735.6	3575.3
"202264_s_at"	887.6	1374.8	860.1	862.9	1506	1274.8	1278.4	1012.2	1143	1018.6
"202265_at"	5604.4	6579.5	6051.4	6028.3	5370	4457.6	4117.9	3816.8	3902.6	4754.4
"202266_at"	6892.3	5671.8	7205.2	6271.8	9709.8	7321.8	5986.9	7606.1	7838.6	7321.2
"202267_at"	238.2	296.9	249.6	227.8	750.2	313.4	335.4	348.3	27.5	69.7
"202268_s_at"	11046.6	11699.1	12219.9	8813.5	13664.7	7406.9	4446.6	7851	7695.7	7656.1
"202269_x_at"	2610.1	3521.4	3135.4	4986.9	4065.8	2128.4	2275.8	3039	1701.5	2552.2
"202270_at"	2455.9	3448.7	3337.8	4763.4	4517.1	2018.3	1890	3544.2	1443.1	3589.9
"202271_at"	3327.4	3662.4	3524.8	3026	3591.5	3809.9	2118.1	2519	3227.3	2398.2
"202272_s_at"	2217.9	2981.9	1754.3	1499.4	3086.7	1725.2	924.6	2559	1648.3	2198
"202273_at"	4133	6761.4	5117	3616.8	3626	6610.9	7256.2	3769.8	4748	6727.2
"202274_at"	336.7	829.7	415.7	258.4	6071.9	613.1	1761.4	525	316.8	1316.3
"202275_at"	1172.6	2948.4	2130.3	2930.7	3525.8	3527	1738.7	3588.2	4440.1	3796.3
"202276_at"	9301.7	8976.4	14706.5	12947.7	15271.4	4031.6	5318.5	5130	5943.7	6907.4
"202277_at"	11628.2	11312.3	14524.7	13784.4	13735.4	10212.4	8957	10117.8	11597.3	9632
"202278_s_at"	2134.2	2448	2985.5	1904.6	3320.9	1125.2	1010	2723.9	1888.6	2619.7
"202279_at"	5503.6	4581.6	4982.4	4990.6	7075.4	5549.5	5933.9	2794.5	5768.9	4128.3
"202280_at"	8.5	43.8	7.6	13.8	16.3	4.6	84.3	22.6	34.2	81.6
"202281_at"	1726.2	1780.4	1098	912.7	1076.7	2015	479.4	1430.5	1364.1	1690.9
"202282_at"	2103.6	3282.4	4011.3	3032.4	4653.8	1922	1696.8	2995.1	1430.7	2164
"202283_at"	8723.6	5668	15109.9	7633.6	3940.5	12904.4	23186.2	13543.6	22626.2	10413.5
"202284_s_at"	19318.8	16178.7	20127.1	22260.9	28819.3	51503.4	58790.6	44064.3	41114.2	39721.6
"202285_s_at"	12	163	56.6	41.4	112.9	8.7	220.5	75.1	39.9	61.8
"202286_s_at"	439.3	103.5	106.2	220.2	200.3	215.6	443.3	514.4	29.8	65.5
"202287_s_at"	14	73.3	4.8	6.8	65.7	13.2	164.7	76.9	76.6	8.1
"202288_at"	477.4	326	379.4	490.8	445.6	475	460.4	520.7	344	476.3
"202289_s_at"	799.9	826.7	1130.2	774.1	723.5	665	457.6	403.5	365.4	467.5
"202290_at"	2677.1	4034.5	4301.9	3748.5	2363.7	3126.5	1690.4	4007.9	4089.8	4592.6
"202291_s_at"	253.7	561.4	1779	2580.7	319.6	58.2	379.7	357	37.8	672.6
"202292_x_at"	1234.9	1549.4	1494.8	1302.7	1764.9	1001.9	1025.1	1028.6	738.6	1101.6
"202293_at"	1538.2	2415.1	1401.2	1482.6	1935.7	861.3	605.8	1275.3	1020.1	1119.7
"202294_at"	1735.4	2367.9	986.2	2045	1981.6	679.3	658.6	1298.7	1155.1	914.3
"202295_s_at"	283.4	439.7	100.9	140	126.5	194	682.9	299.9	123.1	195.1
"202296_s_at"	6473.1	9175.6	8453.1	6087.4	11029.5	7852	9458.5	9330.6	7112	8582.7
"202297_s_at"	7199.5	6636.3	9231.3	8645.2	8898.4	6804.5	4370.7	6838.1	5175.4	5940.4
"202298_at"	11964.5	13314.9	23500.8	22658.2	25765.9	17761.1	20156.5	17705.5	15093.5	16866.7
"202299_s_at"	12400.5	10188.6	16526.4	15123.4	15974.4	13025	15618.1	11172.5	11433.5	12536.3
"202300_at"	10469.2	8818.7	12933.2	11465.7	13355	10403.9	15508.7	12609	12229.3	11978.7
"202301_s_at"	1948.9	2743	2792.3	2371.3	1874.2	1816.4	2236.1	2598.6	1969.3	1955
"202302_s_at"	5633.9	8612.7	8558.8	7703	6818.8	6125.5	6460	6496.9	6005.8	5398
"202303_x_at"	2846	3064.4	3363.2	4284.2	4240.1	2967	2090	2803.9	2510.3	3040.6
"202304_at"	4010.6	3814.5	4403.2	5929.9	4588.2	4203.6	5397.8	4922.5	4491.1	4594
"202305_s_at"	6979.5	5828.4	5633.9	5796.1	5303.4	9289.7	4831	4406.1	2857.6	5191.9
"202306_at"	8490.3	9501.9	12878.2	11886.9	11607.2	9956.5	8060.7	7879.6	8141	9327.3
"202307_s_at"	2663.8	2856.9	3369.9	3867.8	4153.9	5386.4	4142.5	4927.9	2446.2	3125.7
"202308_at"	436.4	1858.9	365.1	239.8	499.6	1272.5	1332.2	668	451.3	670.8
"202309_at"	3726.6	4466.6	4452.9	4197.4	5922.7	2177.6	1563.4	4479.4	3288.3	3987.9
"202310_s_at"	91908	71604.7	76866.4	69911.4	81806	110526.1	115093.2	102592.5	114488.7	98253.7
"202311_s_at"	11726.7	19261.4	24612.8	28582	23747.6	30170.9	27438.8	24878.7	26998.1	25323.4
"202312_s_at"	133.2	84.7	98.8	110.5	272.3	96.9	298.5	49.5	276.6	46.2
"202313_at"	4930.5	6417.8	4238.3	4920	6786.2	6117.3	5467.7	5626.1	6823.3	6740.8
"202314_at"	2529.6	2870.9	3367.8	2770	2592	2644.6	1982.8	2048.3	2233	2302
"202315_s_at"	865.7	1146.5	856.7	718	800	851.5	1171.4	793.6	731.6	824.5
"202316_x_at"	595.6	1359.7	678.3	868.2	864.4	664.5	427.7	1140.9	1275.6	1128.3
"202317_s_at"	3100.2	2965.9	2872.6	4038.1	2623.8	3001.8	2706.8	2040	2723.9	2719.1
"202318_s_at"	3998.7	4227.4	4480.1	5101.8	3949.4	3682.8	3202.9	3416.9	3770.5	3752.5
"202319_at"	512.5	703	514.3	708.3	742	428.9	275.5	450.1	599	462.1
"202320_at"	1336.3	1806.8	1494.4	1479	1712.8	1836.6	2064.8	1789.4	1613.4	2183.1
"202321_at"	724.2	705.6	837.9	1037.1	1052.2	912.9	713	910.3	1139.6	794.9
"202322_s_at"	3846.3	3702.2	4420.5	3674.7	5134.3	3298.2	2480	3236.4	3918.9	3300.1
"202323_s_at"	2966.7	2413	2756.7	3549.1	3353.5	2606.4	2599.9	1699.9	2870.9	1905.6
"202324_s_at"	8007.7	7360.9	8931.1	7855.1	8427.6	7568.3	7054.8	6215.7	7315.3	7770.3
"202325_s_at"	17127.4	12320.8	22691.6	21005.3	22012.7	16873.4	13314.2	18055.7	18437.5	16454.5
"202326_at"	614.9	1051.2	475.6	650.7	557	1207.6	758.1	1146.8	999	923.3
"202327_s_at"	212.7	721.8	127	62.2	180.6	508.4	556.8	512.4	139.4	629.8
"202328_s_at"	1262.1	2004.5	564.9	991.5	732.9	3437.8	2966.9	2044.2	1018.9	1853.6
"202329_at"	2322.4	3290.9	2499.5	1638.4	3031.3	2363	1471.8	1801.3	1733.2	1850.7
"202330_s_at"	1824.1	1758.2	2048.3	1872.6	1486.1	1992.5	1434.3	2387.1	2972.4	2283.8
"202331_at"	748.4	1815.3	664.9	1007.7	922.5	2935.6	3103.5	1495.8	1721.1	1246.9
"202332_at"	2583.6	2723.8	2355.1	2136	2476.7	5214.5	4917	3093.8	4185.2	3925.2
"202333_s_at"	5824.9	5800.3	7028.9	7198.5	6468.3	7132	6959.1	7091.2	8012	7075.9
"202334_s_at"	1798.5	1756.6	2620.4	2026.6	2042	1324.9	1793.7	1776	1725	1949.2
"202335_s_at"	151.3	128	207.2	142.9	122.1	148	97.4	182.5	187.8	126.9
"202336_s_at"	25827.4	17829.7	22678.9	29630.2	22142.4	25391.1	24379.6	28142.8	25846.7	21859.7
"202337_at"	1300.5	1426.6	1227.1	1172.4	1813.4	1217.7	1438.2	1240.4	1295.4	1193.9
"202338_at"	1869.6	1692.6	1317.3	1297.5	1039.9	570	1033	910.2	1070.4	1030.5
"202339_at"	183.5	329.9	311.3	319.6	306.7	519.8	67.3	412.6	199.1	337
"202340_x_at"	353.1	559.8	810.5	459.3	290.1	1194.9	917.2	716.9	360.7	2707
"202341_s_at"	451.6	254.6	225.3	385.4	204.9	161.8	737.4	416.1	236.3	165.2
"202342_s_at"	1201.3	776.7	866.3	1754.7	700.7	695.4	546.5	637.4	693.2	559.2
"202343_x_at"	11972.5	11554.2	15609.4	15128	14369.3	13446.6	11918.7	12385.7	12001.1	12273.8
"202344_at"	703.7	1249.5	428	302.8	663.5	1912.6	995.4	2161.6	1641	1789.5
"202345_s_at"	2343.9	3713.6	1303.9	1202	2735.8	1248.3	1987.4	1844.7	2239.9	2634.5
"202346_at"	3649.5	4042.6	2918.4	2261.3	3959.5	3193.3	2144.1	3429.9	3166.6	3501.6
"202347_s_at"	6638	6219.4	7529	6092.2	7523.1	7381.7	5821.8	7216.1	8170.7	8539.4
"202348_s_at"	3891.7	5051.6	3557.8	2739.4	5134.1	3457.9	3041	5071.7	3055	3647
"202349_at"	2880.1	2494.5	2373.4	2373.8	2498.1	1898.4	2337.8	2396.6	1868.7	2075.4
"202350_s_at"	4733.6	3903.8	1638.3	1329.2	622	2225.2	4808.4	2998.2	5367.5	2554.3
"202351_at"	26075.2	23257.2	33840.9	27539.6	27126.1	28746.1	27768.2	24238.5	20353.8	29561
"202352_s_at"	5123.3	5626.7	5840.5	4814.6	7037	5082.7	4161.2	5257.2	4127.4	5371
